date,merchant_id,flyer_id,user_id,time_spent_seconds
2018-10-01,2366,1983424,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,485
2018-10-01,819,1981131,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,53
2018-10-01,2463,1966452,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,119
2018-10-01,2065,2014034,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,5
2018-10-01,246,2019160,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,12
2018-10-01,1344,1968003,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,225
2018-10-01,2350,2008662,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,63
2018-10-01,5622,1960618,01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,410
2018-10-01,2484,1960369,026c266369b23a73a546871c2dd7c633157694e21c0b9b32834a97a1db155ebb,101
2018-10-01,2480,1998183,026c266369b23a73a546871c2dd7c633157694e21c0b9b32834a97a1db155ebb,29
2018-10-01,312,2015606,026c266369b23a73a546871c2dd7c633157694e21c0b9b32834a97a1db155ebb,633
2018-10-01,246,2000563,026c266369b23a73a546871c2dd7c633157694e21c0b9b32834a97a1db155ebb,435
2018-10-01,4605,2000623,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,63
2018-10-01,3539,1981262,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,198
2018-10-01,3553,1963249,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,24
2018-10-01,2268,2016313,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,53
2018-10-01,2268,2016315,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,1
2018-10-01,2284,2002543,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,209
2018-10-01,4655,2008686,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,714
2018-10-01,2484,1960368,028686cbb0d7b0f4c847a9de8ede47b4db065dff2511a71967fdfef0e77c32e1,268
2018-10-01,2282,2009331,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,15
2018-10-01,2353,2008626,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,73
2018-10-01,2163,1949399,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,530
2018-10-01,5409,2022606,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,517
2018-10-01,2268,2016315,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,80
2018-10-01,2354,2006609,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,581
2018-10-01,2609,2016439,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,52
2018-10-01,2230,1995086,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,1
2018-10-01,246,1981389,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,114
2018-10-01,2066,2009615,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,377
2018-10-01,1344,1968001,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,219
2018-10-01,3436,1966819,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,443
2018-10-01,2280,2005529,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,432
2018-10-01,5089,2005532,02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,584
2018-10-01,563,1989642,03055b53e86ee9282af31d46e6c274b3f0b7897f8a3955e90d6e73baa3c62e33,1
2018-10-01,2608,1994646,03055b53e86ee9282af31d46e6c274b3f0b7897f8a3955e90d6e73baa3c62e33,434
2018-10-01,3062,2013968,03055b53e86ee9282af31d46e6c274b3f0b7897f8a3955e90d6e73baa3c62e33,5
2018-10-01,223,2002494,03055b53e86ee9282af31d46e6c274b3f0b7897f8a3955e90d6e73baa3c62e33,47
2018-10-01,2609,1995315,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,10
2018-10-01,2484,1960380,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,360
2018-10-01,2492,2012021,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,117
2018-10-01,3048,2005556,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,80
2018-10-01,961,2026456,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,230
2018-10-01,2366,1983481,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,2
2018-10-01,2484,1929253,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,7
2018-10-01,2300,1963049,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,764
2018-10-01,1344,1968005,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,47
2018-10-01,2163,1949399,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,18
2018-10-01,2484,1960388,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,14
2018-10-01,2230,2020003,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,220
2018-10-01,2090,1966495,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,350
2018-10-01,5369,2025409,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,398
2018-10-01,1344,2015923,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,2609,2016436,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,286
2018-10-01,2621,2015910,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,41
2018-10-01,2066,2009551,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,179
2018-10-01,2462,1995033,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,13
2018-10-01,2266,1985398,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,35
2018-10-01,2085,1990341,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,155
2018-10-01,5641,1902618,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,160
2018-10-01,2609,2016439,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,35
2018-10-01,2050,1932666,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,7
2018-10-01,2609,2016435,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,12
2018-10-01,2148,2031166,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,49
2018-10-01,246,2000563,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,5
2018-10-01,2280,2005529,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1047
2018-10-01,2188,1993352,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,10
2018-10-01,2264,2005066,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,8
2018-10-01,3115,1990091,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,9
2018-10-01,3332,1968134,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,13
2018-10-01,2693,1994614,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,6
2018-10-01,2568,2009420,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,19
2018-10-01,986,1994509,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,13
2018-10-01,2694,2016096,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,5
2018-10-01,2284,2026010,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,95
2018-10-01,246,2000565,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,2282,2009325,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,224
2018-10-01,5404,2025680,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,13
2018-10-01,2432,1998346,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,7
2018-10-01,2609,2018334,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,2
2018-10-01,2282,2000664,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,5
2018-10-01,1391,2025868,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,12
2018-10-01,2363,1993264,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,3
2018-10-01,3561,2005365,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,5
2018-10-01,5265,2026386,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,2826,2000856,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,1344,1968004,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,2
2018-10-01,2464,2026390,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,2085,2000609,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,250,1989639,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,2230,1995086,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,3
2018-10-01,1344,2015666,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,271
2018-10-01,2615,1963259,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,2598,2000531,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,2345,2004910,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,1
2018-10-01,245,%3Cnull%3G,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,98
2018-10-01,2463,1966496,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,12
2018-10-01,2300,1963014,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,15
2018-10-01,563,1989665,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,12
2018-10-01,2345,2004909,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,225
2018-10-01,2984,2030682,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,39
2018-10-01,3896,1996538,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,524
2018-10-01,2354,2006608,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,138
2018-10-01,5345,2026401,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,152
2018-10-01,2294,2014140,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,720
2018-10-01,2361,2026241,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,150
2018-10-01,2266,1985351,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,11
2018-10-01,4605,2000624,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,103
2018-10-01,3303,2025252,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,799
2018-10-01,NULL,null,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,313
2018-10-01,3050,2008661,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,30
2018-10-01,2353,2008626,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,223
2018-10-01,2492,2031969,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,192
2018-10-01,2085,2000602,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,16
2018-10-01,2506,2019249,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,118
2018-10-01,5392,2015893,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,86
2018-10-01,2366,1982986,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,15
2018-10-01,2283,2023449,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,13
2018-10-01,2692,1996401,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,293
2018-10-01,2345,2004911,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,353
2018-10-01,2066,2009615,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,80
2018-10-01,2484,1956645,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,3
2018-10-01,2492,2030166,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,273
2018-10-01,2066,2009585,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,166
2018-10-01,2362,2001006,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,549
2018-10-02,1344,2015666,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,3
2018-10-02,614,1966809,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,186
2018-10-02,2609,2016436,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,124
2018-10-02,2085,2005338,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,429
2018-10-02,2113,1995190,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,22
2018-10-02,1344,1968001,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,34
2018-10-02,2066,2009582,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,56
2018-10-02,312,2015606,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,149
2018-10-02,5669,2026465,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,150
2018-10-02,5549,2022468,0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,437
2018-10-01,2484,1929253,031494932b8e57fb9253a1079dff386d153d4777961eed9eb0ad584c239d3f6a,95
2018-10-01,2345,2005266,031494932b8e57fb9253a1079dff386d153d4777961eed9eb0ad584c239d3f6a,900
2018-10-01,2282,2009333,031494932b8e57fb9253a1079dff386d153d4777961eed9eb0ad584c239d3f6a,573
2018-10-01,2609,2016439,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,350
2018-10-01,2066,2009693,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,52
2018-10-01,2294,2014163,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,11
2018-10-01,2354,2006608,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,138
2018-10-01,2688,1998530,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,48
2018-10-01,3296,1958323,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,26
2018-10-01,2461,2030685,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,99
2018-10-01,819,1998384,031eb2968048a6b02c31314fcf311e4a6c62edfaaabe2d6246158f68c1727049,181
2018-10-01,2534,1990018,0371299d7bc6f92bbbf2f520f04a091d044d958172375f590ad2010651b56967,61
2018-10-01,2353,2008626,0371299d7bc6f92bbbf2f520f04a091d044d958172375f590ad2010651b56967,7
2018-10-01,2284,2026011,0425908a20282b1a47e7ad036f4c162287c9e7f4b17e2973dd0b062405670a2e,90
2018-10-01,406,2023266,0425908a20282b1a47e7ad036f4c162287c9e7f4b17e2973dd0b062405670a2e,213
2018-10-01,2568,2009420,045c5f49bc94f34cffdbe5d6c34f0d47749f736e064b7bc7bf3c806917dc893d,263
2018-10-01,2463,1966452,045c5f49bc94f34cffdbe5d6c34f0d47749f736e064b7bc7bf3c806917dc893d,490
2018-10-01,1391,1968264,045c5f49bc94f34cffdbe5d6c34f0d47749f736e064b7bc7bf3c806917dc893d,13
2018-10-01,246,2019160,0463fd5825eb0efde8534691b4368b80252644a1a0b2999654ff21de24b2e275,637
2018-10-01,245,2020004,0463fd5825eb0efde8534691b4368b80252644a1a0b2999654ff21de24b2e275,10
2018-10-01,2624,2015665,0463fd5825eb0efde8534691b4368b80252644a1a0b2999654ff21de24b2e275,4
2018-10-01,2469,1965296,0463fd5825eb0efde8534691b4368b80252644a1a0b2999654ff21de24b2e275,9
2018-10-01,223,2002494,0463fd5825eb0efde8534691b4368b80252644a1a0b2999654ff21de24b2e275,70
2018-10-01,2610,1988506,0463fd5825eb0efde8534691b4368b80252644a1a0b2999654ff21de24b2e275,2
2018-10-01,2123,2018389,04916c47608d3393a517f93430176ec179dcbc67e3541395a9dae0c6da1c7f10,127
2018-10-01,1004,1996854,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,757
2018-10-01,2268,2016316,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,128
2018-10-01,1004,1996851,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,139
2018-10-01,1344,1968005,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,674
2018-10-01,2368,1959622,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,247
2018-10-01,2609,2016439,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,216
2018-10-01,2282,2009325,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,512
2018-10-01,2615,1963259,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,14
2018-10-01,5426,2025383,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,21
2018-10-01,2609,2016436,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,445
2018-10-01,3086,2005362,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,107
2018-10-01,2163,1949655,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,6
2018-10-01,2036,1980565,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,446
2018-10-01,221,1994953,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,204
2018-10-01,2549,2026403,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,48
2018-10-01,819,1998384,056ccc0e6e0230628e25e89260b7817794461e5eaac8a6b56b48d34f0f59183f,210
2018-10-01,246,2019160,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,617
2018-10-01,5481,2015618,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,268
2018-10-01,2031,2008650,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,97
2018-10-01,2345,2004910,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,347
2018-10-01,2163,1968040,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,9
2018-10-01,5116,2015686,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,146
2018-10-01,NULL,null,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,5
2018-10-01,2123,1998251,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,30
2018-10-01,2300,1963005,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,20
2018-10-01,2608,1994662,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,20
2018-10-01,2188,1993360,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,5
2018-10-01,2364,2005419,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,7
2018-10-01,2828,2020886,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,11
2018-10-01,2280,2005529,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,1
2018-10-01,2361,2026241,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,3
2018-10-01,246,2000563,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,199
2018-10-01,2148,2031112,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,67
2018-10-01,2268,2016316,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,2
2018-10-01,2464,2026295,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,24
2018-10-01,2621,2015910,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,16
2018-10-01,2031,2008651,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,2
2018-10-01,5416,2019159,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,19
2018-10-01,2463,1966466,05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,572
2018-10-01,2484,1929253,05db9a1f59eb93121ac3af284c6d475139a939335606cab94f8332b623f3de8e,71
